Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Class,Transmission Type,Driven_Wheels,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,MSRP,Type,High-Performance,Performance
Toyota,Tacoma,2015,0,159,4,Normal,MANUAL,rear wheel drive,No category,Compact,Extended Cab Pickup,25,21,20965,Gas,0,0
Toyota,Venza,2015,0,268,6,Normal,AUTOMATIC,all wheel drive,"Crossover,Performance",Midsize,Wagon,25,18,35600,Gas,0,0
Toyota,Venza,2015,0,268,6,Normal,AUTOMATIC,all wheel drive,"Crossover,Performance",Midsize,Wagon,25,18,39940,Gas,0,0
Toyota,Highlander,2016,0,270,6,Normal,AUTOMATIC,front wheel drive,Crossover,Midsize,4dr SUV,25,19,34395,Gas,0,0
Toyota,Highlander,2016,0,185,4,Normal,AUTOMATIC,front wheel drive,Crossover,Midsize,4dr SUV,25,20,30490,Gas,0,0
Toyota,Highlander,2016,0,270,6,Normal,AUTOMATIC,front wheel drive,Crossover,Midsize,4dr SUV,25,19,43530,Gas,0,0
Toyota,Highlander,2016,0,270,6,Normal,AUTOMATIC,front wheel drive,Crossover,Midsize,4dr SUV,25,19,32015,Gas,0,0
Toyota,Highlander,2016,0,270,6,Normal,AUTOMATIC,front wheel drive,Crossover,Midsize,4dr SUV,25,19,40915,Gas,0,0
Toyota,Highlander,2016,0,270,6,Normal,AUTOMATIC,front wheel drive,Crossover,Midsize,4dr SUV,25,19,37315,Gas,0,0
Toyota,Sienna,2016,0,266,6,Normal,AUTOMATIC,front wheel drive,No category,Large,Passenger Minivan,25,18,38605,Gas,0,0
Toyota,Sienna,2016,0,266,6,Normal,AUTOMATIC,front wheel drive,No category,Large,Passenger Minivan,25,18,35410,Gas,0,0
Toyota,Sienna,2016,0,266,6,Normal,AUTOMATIC,front wheel drive,No category,Large,Passenger Minivan,25,18,31840,Gas,0,0
Toyota,Sienna,2016,0,266,6,Normal,AUTOMATIC,front wheel drive,No category,Large,Passenger Minivan,25,18,31640,Gas,0,0
Toyota,Sienna,2016,0,266,6,Normal,AUTOMATIC,front wheel drive,No category,Large,Passenger Minivan,25,18,41245,Gas,0,0
Toyota,Sienna,2016,0,266,6,Normal,AUTOMATIC,front wheel drive,No category,Large,Passenger Minivan,25,18,28850,Gas,0,0
Toyota,Sienna,2016,0,266,6,Normal,AUTOMATIC,front wheel drive,No category,Large,Passenger Minivan,25,18,41900,Gas,0,0
Toyota,Sienna,2016,0,266,6,Normal,AUTOMATIC,front wheel drive,No category,Large,Passenger Minivan,25,18,39930,Gas,0,0
Toyota,Sienna,2016,0,266,6,Normal,AUTOMATIC,front wheel drive,No category,Large,Passenger Minivan,25,18,37655,Gas,0,0
Toyota,Sienna,2016,0,266,6,Normal,AUTOMATIC,front wheel drive,No category,Large,Passenger Minivan,25,18,35210,Gas,0,0
Toyota,Sienna,2016,0,266,6,Normal,AUTOMATIC,front wheel drive,No category,Large,Passenger Minivan,25,18,45270,Gas,0,0
Toyota,Sienna,2016,0,266,6,Normal,AUTOMATIC,front wheel drive,No category,Large,Passenger Minivan,25,18,26745,Gas,0,0
Toyota,Highlander,2015,0,270,6,Normal,AUTOMATIC,all wheel drive,Crossover,Midsize,4dr SUV,24,18,34750,Gas,0,0
Toyota,Highlander,2015,0,270,6,Normal,AUTOMATIC,all wheel drive,Crossover,Midsize,4dr SUV,24,18,44140,Gas,0,0
Toyota,Highlander,2015,0,270,6,Normal,AUTOMATIC,all wheel drive,Crossover,Midsize,4dr SUV,24,18,38050,Gas,0,0
Toyota,Highlander,2015,0,270,6,Normal,AUTOMATIC,all wheel drive,Crossover,Midsize,4dr SUV,24,18,41650,Gas,0,0
Toyota,Highlander,2015,0,270,6,Normal,AUTOMATIC,all wheel drive,Crossover,Midsize,4dr SUV,24,18,32530,Gas,0,0
Toyota,Tacoma,2015,0,159,4,Normal,AUTOMATIC,rear wheel drive,No category,Compact,Crew Cab Pickup,24,19,23075,Gas,0,0
Toyota,Tacoma,2015,0,159,4,Normal,AUTOMATIC,rear wheel drive,No category,Compact,Extended Cab Pickup,24,19,21865,Gas,0,0
Toyota,Tacoma,2015,0,159,4,Normal,AUTOMATIC,rear wheel drive,No category,Compact,Crew Cab Pickup,24,19,23625,Gas,0,0
Toyota,Tacoma,2015,0,159,4,Normal,AUTOMATIC,rear wheel drive,No category,Compact,Extended Cab Pickup,24,19,22525,Gas,0,0
Toyota,Highlander,2016,0,270,6,Normal,AUTOMATIC,all wheel drive,Crossover,Midsize,4dr SUV,24,18,38775,Gas,0,0
Toyota,Highlander,2016,0,270,6,Normal,AUTOMATIC,all wheel drive,Crossover,Midsize,4dr SUV,24,18,42375,Gas,0,0
Toyota,Highlander,2016,0,270,6,Normal,AUTOMATIC,all wheel drive,Crossover,Midsize,4dr SUV,24,18,44990,Gas,0,0
Toyota,Highlander,2016,0,270,6,Normal,AUTOMATIC,all wheel drive,Crossover,Midsize,4dr SUV,24,18,33475,Gas,0,0
Toyota,Highlander,2016,0,270,6,Normal,AUTOMATIC,all wheel drive,Crossover,Midsize,4dr SUV,24,18,35855,Gas,0,0
Toyota,Tacoma,2016,0,278,6,Normal,AUTOMATIC,rear wheel drive,No category,Compact,Extended Cab Pickup,24,19,30025,Gas,0,0
Toyota,Tacoma,2016,0,278,6,Normal,AUTOMATIC,rear wheel drive,No category,Compact,Extended Cab Pickup,24,19,27355,Gas,0,0
Toyota,Tacoma,2016,0,278,6,Normal,AUTOMATIC,rear wheel drive,No category,Compact,Crew Cab Pickup,24,19,35105,Gas,0,0
Toyota,Tacoma,2016,0,278,6,Normal,AUTOMATIC,rear wheel drive,No category,Compact,Crew Cab Pickup,24,19,28345,Gas,0,0
Toyota,Tacoma,2016,0,278,6,Normal,AUTOMATIC,rear wheel drive,No category,Compact,Crew Cab Pickup,24,19,31125,Gas,0,0
Toyota,Tacoma,2016,0,278,6,Normal,AUTOMATIC,rear wheel drive,No category,Compact,Crew Cab Pickup,24,19,31625,Gas,0,0
Toyota,Tacoma,2016,0,278,6,Normal,AUTOMATIC,rear wheel drive,No category,Compact,Crew Cab Pickup,24,19,28845,Gas,0,0
Toyota,Tacoma,2016,0,278,6,Normal,AUTOMATIC,rear wheel drive,No category,Compact,Crew Cab Pickup,24,19,31125,Gas,0,0
Toyota,Sienna,2017,0,296,6,Normal,AUTOMATIC,all wheel drive,No category,Large,Passenger Minivan,24,18,35080,Gas,0,0
Toyota,Sienna,2017,0,296,6,Normal,AUTOMATIC,all wheel drive,No category,Large,Passenger Minivan,24,18,43940,Gas,0,0
Toyota,Sienna,2017,0,296,6,Normal,AUTOMATIC,all wheel drive,No category,Large,Passenger Minivan,24,18,41715,Gas,0,0
Toyota,Sienna,2017,0,296,6,Normal,AUTOMATIC,all wheel drive,No category,Large,Passenger Minivan,24,18,38520,Gas,0,0
Toyota,Sienna,2017,0,296,6,Normal,AUTOMATIC,all wheel drive,No category,Large,Passenger Minivan,24,18,47310,Gas,0,0
Toyota,Tacoma,2017,0,278,6,Normal,AUTOMATIC,rear wheel drive,No category,Compact,Crew Cab Pickup,24,19,35720,Gas,0,0
Toyota,Tacoma,2017,0,278,6,Normal,AUTOMATIC,rear wheel drive,No category,Compact,Crew Cab Pickup,24,19,29690,Gas,0,0
Toyota,Tacoma,2017,0,278,6,Normal,AUTOMATIC,rear wheel drive,No category,Compact,Extended Cab Pickup,24,19,25730,Gas,0,0
Toyota,Tacoma,2017,0,278,6,Normal,AUTOMATIC,rear wheel drive,No category,Compact,Crew Cab Pickup,24,19,31740,Gas,0,0
Toyota,Tacoma,2017,0,278,6,Normal,AUTOMATIC,rear wheel drive,No category,Compact,Extended Cab Pickup,24,19,30485,Gas,0,0
Toyota,Tacoma,2017,0,278,6,Normal,AUTOMATIC,rear wheel drive,No category,Compact,Extended Cab Pickup,24,19,28700,Gas,0,0
Toyota,Tacoma,2017,0,278,6,Normal,AUTOMATIC,rear wheel drive,No category,Compact,Crew Cab Pickup,24,19,31740,Gas,0,0
Toyota,Tacoma,2017,0,278,6,Normal,AUTOMATIC,rear wheel drive,No category,Compact,Crew Cab Pickup,24,19,32240,Gas,0,0
Toyota,Tacoma,2017,0,278,6,Normal,AUTOMATIC,rear wheel drive,No category,Compact,Crew Cab Pickup,24,19,30190,Gas,0,0
Toyota,4Runner,2014,0,270,6,Normal,AUTOMATIC,rear wheel drive,No category,Midsize,4dr SUV,23,17,41365,Gas,0,0
Toyota,4Runner,2014,0,270,6,Normal,AUTOMATIC,rear wheel drive,No category,Midsize,4dr SUV,23,17,35740,Gas,0,0
Toyota,4Runner,2014,0,270,6,Normal,AUTOMATIC,rear wheel drive,No category,Midsize,4dr SUV,23,17,32820,Gas,0,0
Toyota,Sienna,2015,0,266,6,Normal,AUTOMATIC,all wheel drive,No category,Large,Passenger Minivan,23,16,42880,Gas,0,0
Toyota,Sienna,2015,0,266,6,Normal,AUTOMATIC,all wheel drive,No category,Large,Passenger Minivan,23,16,37400,Gas,0,0
Toyota,Sienna,2015,0,266,6,Normal,AUTOMATIC,all wheel drive,No category,Large,Passenger Minivan,23,16,40655,Gas,0,0
Toyota,Sienna,2015,0,266,6,Normal,AUTOMATIC,all wheel drive,No category,Large,Passenger Minivan,23,16,33960,Gas,0,0
Toyota,Sienna,2015,0,266,6,Normal,AUTOMATIC,all wheel drive,No category,Large,Passenger Minivan,23,16,46250,Gas,0,0
Toyota,Sienna,2016,0,266,6,Normal,AUTOMATIC,all wheel drive,No category,Large,Passenger Minivan,23,16,34180,Gas,0,0
Toyota,Sienna,2016,0,266,6,Normal,AUTOMATIC,all wheel drive,No category,Large,Passenger Minivan,23,16,37620,Gas,0,0
Toyota,Sienna,2016,0,266,6,Normal,AUTOMATIC,all wheel drive,No category,Large,Passenger Minivan,23,16,40815,Gas,0,0
Toyota,Sienna,2016,0,266,6,Normal,AUTOMATIC,all wheel drive,No category,Large,Passenger Minivan,23,16,43040,Gas,0,0
Toyota,Sienna,2016,0,266,6,Normal,AUTOMATIC,all wheel drive,No category,Large,Passenger Minivan,23,16,46410,Gas,0,0
Toyota,Tacoma,2016,0,278,6,Normal,AUTOMATIC,four wheel drive,No category,Compact,Crew Cab Pickup,23,18,29275,Gas,0,0
Toyota,Tacoma,2016,0,159,4,Normal,AUTOMATIC,rear wheel drive,No category,Compact,Extended Cab Pickup,23,19,23660,Gas,0,0
Toyota,Tacoma,2016,0,278,6,Normal,AUTOMATIC,four wheel drive,No category,Compact,Crew Cab Pickup,23,18,34700,Gas,0,0
Toyota,Tacoma,2016,0,278,6,Normal,AUTOMATIC,four wheel drive,No category,Compact,Crew Cab Pickup,23,18,31420,Gas,0,0
Toyota,Tacoma,2016,0,278,6,Normal,AUTOMATIC,four wheel drive,No category,Compact,Crew Cab Pickup,23,18,34090,Gas,0,0
Toyota,Tacoma,2016,0,278,6,Normal,AUTOMATIC,four wheel drive,No category,Compact,Extended Cab Pickup,23,18,33310,Gas,0,0
Toyota,Tacoma,2016,0,159,4,Normal,AUTOMATIC,rear wheel drive,No category,Compact,Crew Cab Pickup,23,19,26635,Gas,0,0
Toyota,Tacoma,2016,0,278,6,Normal,AUTOMATIC,four wheel drive,No category,Compact,Crew Cab Pickup,23,18,34090,Gas,0,0
Toyota,Tacoma,2016,0,278,6,Normal,AUTOMATIC,four wheel drive,No category,Compact,Extended Cab Pickup,23,18,33310,Gas,0,0
Toyota,Tacoma,2016,0,278,6,Normal,AUTOMATIC,four wheel drive,No category,Compact,Crew Cab Pickup,23,18,31920,Gas,0,0
Toyota,Tacoma,2016,0,278,6,Normal,AUTOMATIC,four wheel drive,No category,Compact,Crew Cab Pickup,23,18,38180,Gas,0,0
Toyota,Tacoma,2016,0,278,6,Normal,AUTOMATIC,four wheel drive,No category,Compact,Extended Cab Pickup,23,18,30530,Gas,0,0
Toyota,Tacoma,2016,0,159,4,Normal,AUTOMATIC,rear wheel drive,No category,Compact,Extended Cab Pickup,23,19,25745,Gas,0,0
Toyota,Tacoma,2016,0,159,4,Normal,AUTOMATIC,rear wheel drive,No category,Compact,Crew Cab Pickup,23,19,24490,Gas,0,0
Toyota,Tacoma,2016,0,278,6,Normal,AUTOMATIC,four wheel drive,No category,Compact,Crew Cab Pickup,23,18,34700,Gas,0,0
Toyota,Tacoma,2017,0,278,6,Normal,AUTOMATIC,four wheel drive,No category,Compact,Crew Cab Pickup,23,18,35315,Gas,0,0
Toyota,Tacoma,2017,0,278,6,Normal,AUTOMATIC,four wheel drive,No category,Compact,Extended Cab Pickup,23,18,33770,Gas,0,0
Toyota,Tacoma,2017,0,278,6,Normal,AUTOMATIC,four wheel drive,No category,Compact,Crew Cab Pickup,23,18,32765,Gas,0,0
Toyota,Tacoma,2017,0,278,6,Normal,AUTOMATIC,four wheel drive,No category,Compact,Crew Cab Pickup,23,18,34705,Gas,0,0
Toyota,Tacoma,2017,0,159,4,Normal,AUTOMATIC,rear wheel drive,No category,Compact,Crew Cab Pickup,23,19,27095,Gas,0,0
Toyota,Tacoma,2017,0,278,6,Normal,AUTOMATIC,four wheel drive,No category,Compact,Crew Cab Pickup,23,18,35315,Gas,0,0
Toyota,Tacoma,2017,0,278,6,Normal,AUTOMATIC,four wheel drive,No category,Compact,Crew Cab Pickup,23,18,42760,Gas,0,0
Toyota,Tacoma,2017,0,278,6,Normal,AUTOMATIC,four wheel drive,No category,Compact,Crew Cab Pickup,23,18,34705,Gas,0,0
Toyota,Tacoma,2017,0,159,4,Normal,AUTOMATIC,rear wheel drive,No category,Compact,Crew Cab Pickup,23,19,24950,Gas,0,0
Toyota,Tacoma,2017,0,159,4,Normal,AUTOMATIC,rear wheel drive,No category,Compact,Extended Cab Pickup,23,19,26205,Gas,0,0
Toyota,Tacoma,2017,0,278,6,Normal,AUTOMATIC,four wheel drive,No category,Compact,Crew Cab Pickup,23,18,29735,Gas,0,0
Toyota,Tacoma,2017,0,278,6,Normal,AUTOMATIC,four wheel drive,No category,Compact,Extended Cab Pickup,23,18,33770,Gas,0,0
Toyota,Tacoma,2017,0,159,4,Normal,AUTOMATIC,rear wheel drive,No category,Compact,Extended Cab Pickup,23,19,24120,Gas,0,0
Toyota,Tacoma,2017,0,278,6,Normal,AUTOMATIC,four wheel drive,No category,Compact,Crew Cab Pickup,23,18,33265,Gas,0,0
Toyota,Tacoma,2017,0,278,6,Normal,AUTOMATIC,four wheel drive,No category,Compact,Crew Cab Pickup,23,18,38795,Gas,0,0
Toyota,Tacoma,2017,0,278,6,Normal,AUTOMATIC,four wheel drive,No category,Compact,Extended Cab Pickup,23,18,31875,Gas,0,0
Toyota,4Runner,2014,0,270,6,Normal,AUTOMATIC,four wheel drive,No category,Midsize,4dr SUV,22,17,37615,Gas,0,0
Toyota,4Runner,2014,0,270,6,Normal,AUTOMATIC,four wheel drive,No category,Midsize,4dr SUV,22,17,34695,Gas,0,0
Toyota,4Runner,2014,0,270,6,Normal,AUTOMATIC,four wheel drive,No category,Midsize,4dr SUV,22,17,35725,Gas,0,0
Toyota,4Runner,2014,0,270,6,Normal,AUTOMATIC,four wheel drive,No category,Midsize,4dr SUV,22,17,43400,Gas,0,0
Toyota,4Runner,2014,0,270,6,Normal,AUTOMATIC,four wheel drive,No category,Midsize,4dr SUV,22,17,38645,Gas,0,0
Toyota,4Runner,2015,0,270,6,Normal,AUTOMATIC,rear wheel drive,No category,Midsize,4dr SUV,22,17,35950,Gas,0,0
Toyota,4Runner,2015,0,270,6,Normal,AUTOMATIC,rear wheel drive,No category,Midsize,4dr SUV,22,17,33210,Gas,0,0
Toyota,4Runner,2015,0,270,6,Normal,AUTOMATIC,rear wheel drive,No category,Midsize,4dr SUV,22,17,41585,Gas,0,0
Toyota,4Runner,2016,0,270,6,Normal,AUTOMATIC,rear wheel drive,No category,Midsize,4dr SUV,22,17,36690,Gas,0,0
Toyota,4Runner,2016,0,270,6,Normal,AUTOMATIC,rear wheel drive,No category,Midsize,4dr SUV,22,17,42325,Gas,0,0
Toyota,4Runner,2016,0,270,6,Normal,AUTOMATIC,rear wheel drive,No category,Midsize,4dr SUV,22,17,34010,Gas,0,0
Toyota,Tacoma,2016,0,159,4,Normal,AUTOMATIC,four wheel drive,No category,Compact,Extended Cab Pickup,22,19,26735,Gas,0,0
Toyota,Tacoma,2016,0,159,4,Normal,AUTOMATIC,four wheel drive,No category,Compact,Extended Cab Pickup,22,19,28820,Gas,0,0
Toyota,Tacoma,2017,0,159,4,Normal,AUTOMATIC,four wheel drive,No category,Compact,Extended Cab Pickup,22,19,29280,Gas,0,0
Toyota,Tacoma,2017,0,159,4,Normal,AUTOMATIC,four wheel drive,No category,Compact,Extended Cab Pickup,22,19,27195,Gas,0,0
Toyota,4Runner,2015,0,270,6,Normal,AUTOMATIC,four wheel drive,No category,Midsize,4dr SUV,21,17,37825,Gas,0,0
Toyota,4Runner,2015,0,270,6,Normal,AUTOMATIC,four wheel drive,No category,Midsize,4dr SUV,21,17,43620,Gas,0,0
Toyota,4Runner,2015,0,270,6,Normal,AUTOMATIC,four wheel drive,No category,Midsize,4dr SUV,21,17,36115,Gas,0,0
Toyota,4Runner,2015,0,270,6,Normal,AUTOMATIC,four wheel drive,No category,Midsize,4dr SUV,21,17,38855,Gas,0,0
Toyota,4Runner,2015,0,270,6,Normal,AUTOMATIC,four wheel drive,No category,Midsize,4dr SUV,21,17,35085,Gas,0,0
Toyota,4Runner,2015,0,270,6,Normal,AUTOMATIC,four wheel drive,No category,Midsize,4dr SUV,21,17,41310,Gas,0,0
Toyota,Tacoma,2015,0,236,6,Normal,AUTOMATIC,four wheel drive,No category,Compact,Extended Cab Pickup,21,16,27235,Gas,0,0
Toyota,Tacoma,2015,0,236,6,Normal,AUTOMATIC,four wheel drive,No category,Compact,Crew Cab Pickup,21,16,37615,Gas,0,0
Toyota,Tacoma,2015,0,236,6,Normal,AUTOMATIC,rear wheel drive,No category,Compact,Crew Cab Pickup,21,17,25060,Gas,0,0
Toyota,Tacoma,2015,0,236,6,Normal,AUTOMATIC,rear wheel drive,No category,Compact,Extended Cab Pickup,21,17,23960,Gas,0,0
Toyota,Tacoma,2015,0,236,6,Normal,AUTOMATIC,four wheel drive,No category,Compact,Extended Cab Pickup,21,16,36705,Gas,0,0
Toyota,Tacoma,2015,0,236,6,Normal,AUTOMATIC,four wheel drive,No category,Compact,Crew Cab Pickup,21,16,28235,Gas,0,0
Toyota,Tacoma,2015,0,236,6,Normal,AUTOMATIC,four wheel drive,No category,Compact,Crew Cab Pickup,21,16,28735,Gas,0,0
Toyota,Tacoma,2015,0,236,6,Normal,AUTOMATIC,rear wheel drive,No category,Compact,Crew Cab Pickup,21,17,25560,Gas,0,0
Toyota,Tacoma,2015,0,159,4,Normal,AUTOMATIC,four wheel drive,No category,Compact,Extended Cab Pickup,21,18,25700,Gas,0,0
Toyota,4Runner,2016,0,270,6,Normal,AUTOMATIC,four wheel drive,No category,Midsize,4dr SUV,21,17,44360,Gas,0,0
Toyota,4Runner,2016,0,270,6,Normal,AUTOMATIC,four wheel drive,No category,Midsize,4dr SUV,21,17,39595,Gas,0,0
Toyota,4Runner,2016,0,270,6,Normal,AUTOMATIC,four wheel drive,No category,Midsize,4dr SUV,21,17,41850,Gas,0,0
Toyota,4Runner,2016,0,270,6,Normal,AUTOMATIC,four wheel drive,No category,Midsize,4dr SUV,21,17,35885,Gas,0,0
Toyota,4Runner,2016,0,270,6,Normal,AUTOMATIC,four wheel drive,No category,Midsize,4dr SUV,21,17,38565,Gas,0,0
Toyota,4Runner,2016,0,270,6,Normal,AUTOMATIC,four wheel drive,No category,Midsize,4dr SUV,21,17,36915,Gas,0,0
Toyota,Tacoma,2016,0,159,4,Normal,MANUAL,four wheel drive,No category,Compact,Extended Cab Pickup,21,19,25185,Gas,0,0
Toyota,Tacoma,2016,0,278,6,Normal,MANUAL,four wheel drive,No category,Compact,Crew Cab Pickup,21,17,32460,Gas,0,0
Toyota,Tacoma,2017,0,159,4,Normal,MANUAL,four wheel drive,No category,Compact,Extended Cab Pickup,21,19,25645,Gas,0,0
Toyota,Tacoma,2017,0,278,6,Normal,MANUAL,four wheel drive,No category,Compact,Extended Cab Pickup,21,17,32390,Gas,0,0
Toyota,FJ Cruiser,2012,0,260,6,Normal,AUTOMATIC,four wheel drive,No category,Midsize,4dr SUV,20,17,27705,Gas,0,0
Toyota,FJ Cruiser,2012,0,260,6,Normal,AUTOMATIC,rear wheel drive,No category,Midsize,4dr SUV,20,17,26115,Gas,0,0
Toyota,FJ Cruiser,2013,0,260,6,Normal,AUTOMATIC,rear wheel drive,No category,Midsize,4dr SUV,20,16,27030,Gas,0,0
Toyota,FJ Cruiser,2013,0,260,6,Normal,AUTOMATIC,four wheel drive,No category,Midsize,4dr SUV,20,17,28620,Gas,0,0
Toyota,FJ Cruiser,2014,0,260,6,Normal,AUTOMATIC,four wheel drive,No category,Midsize,4dr SUV,20,17,29270,Gas,0,0
Toyota,FJ Cruiser,2014,0,260,6,Normal,AUTOMATIC,rear wheel drive,No category,Midsize,4dr SUV,20,16,27680,Gas,0,0
Toyota,Tacoma,2015,0,159,4,Normal,MANUAL,four wheel drive,No category,Compact,Extended Cab Pickup,20,18,24800,Gas,0,0
Toyota,Tacoma,2016,0,278,6,Normal,MANUAL,four wheel drive,No category,Compact,Extended Cab Pickup,20,17,31680,Gas,0,0
Toyota,Tacoma,2016,0,278,6,Normal,MANUAL,four wheel drive,No category,Compact,Crew Cab Pickup,20,17,32460,Gas,0,0
Toyota,Tacoma,2017,0,278,6,Normal,MANUAL,four wheel drive,No category,Compact,Crew Cab Pickup,20,17,33075,Gas,0,0
Toyota,Tacoma,2017,0,278,6,Normal,MANUAL,four wheel drive,No category,Compact,Crew Cab Pickup,20,17,40760,Gas,0,0
Toyota,Tacoma,2017,0,278,6,Normal,MANUAL,four wheel drive,No category,Compact,Crew Cab Pickup,20,17,33075,Gas,0,0
Toyota,Tacoma,2015,0,236,6,Normal,MANUAL,four wheel drive,No category,Compact,Crew Cab Pickup,19,15,27355,Gas,0,0
Toyota,Tacoma,2015,0,236,6,Normal,MANUAL,four wheel drive,No category,Compact,Extended Cab Pickup,19,15,35725,Gas,0,0
Toyota,Tacoma,2015,0,236,6,Normal,MANUAL,four wheel drive,No category,Compact,Extended Cab Pickup,19,15,26355,Gas,0,0
Toyota,Tacoma,2015,0,236,6,Normal,MANUAL,four wheel drive,No category,Compact,Crew Cab Pickup,19,15,36635,Gas,0,0
Toyota,Tundra,2015,0,310,8,Normal,AUTOMATIC,rear wheel drive,No category,Large,Extended Cab Pickup,19,15,30160,Gas,0,0
Toyota,Tundra,2015,0,310,8,Normal,AUTOMATIC,rear wheel drive,No category,Large,Crew Cab Pickup,19,15,32480,Gas,0,0
Toyota,Tundra,2015,0,310,8,Normal,AUTOMATIC,rear wheel drive,No category,Large,Extended Cab Pickup,19,15,28510,Gas,0,0
Toyota,Tundra,2016,0,310,8,Normal,AUTOMATIC,rear wheel drive,No category,Large,Extended Cab Pickup,19,15,29140,Gas,0,0
Toyota,Tundra,2016,0,310,8,Normal,AUTOMATIC,rear wheel drive,No category,Large,Crew Cab Pickup,19,15,33270,Gas,0,0
Toyota,Tundra,2016,0,310,8,Normal,AUTOMATIC,rear wheel drive,No category,Large,Extended Cab Pickup,19,15,30950,Gas,0,0
Toyota,Tundra,2017,0,310,8,Normal,AUTOMATIC,rear wheel drive,No category,Large,Extended Cab Pickup,19,15,31830,Gas,0,0
Toyota,Tundra,2017,0,310,8,Normal,AUTOMATIC,rear wheel drive,No category,Large,Crew Cab Pickup,19,15,34150,Gas,0,0
Toyota,Tundra,2017,0,310,8,Normal,AUTOMATIC,rear wheel drive,No category,Large,Extended Cab Pickup,19,15,30020,Gas,0,0
Toyota,FJ Cruiser,2012,0,260,6,Normal,MANUAL,four wheel drive,No category,Midsize,4dr SUV,18,15,27295,Gas,0,0
Toyota,FJ Cruiser,2013,0,260,6,Normal,MANUAL,four wheel drive,No category,Midsize,4dr SUV,18,15,28210,Gas,0,0
Toyota,FJ Cruiser,2014,0,260,6,Normal,MANUAL,four wheel drive,No category,Midsize,4dr SUV,18,15,28860,Gas,0,0
Toyota,Land Cruiser,2015,0,381,8,Normal,AUTOMATIC,four wheel drive,Luxury,Midsize,4dr SUV,18,13,80155,Gas,0,0
Toyota,Tundra,2015,0,310,8,Normal,AUTOMATIC,four wheel drive,No category,Large,Extended Cab Pickup,18,14,33210,Gas,0,0
Toyota,Tundra,2015,0,381,8,Normal,AUTOMATIC,rear wheel drive,No category,Large,Regular Cab Pickup,18,13,29120,Gas,0,0
Toyota,Tundra,2015,0,381,8,Normal,AUTOMATIC,rear wheel drive,No category,Large,Crew Cab Pickup,18,13,44925,Gas,0,0
Toyota,Tundra,2015,0,381,8,Normal,AUTOMATIC,rear wheel drive,No category,Large,Crew Cab Pickup,18,13,44925,Gas,0,0
Toyota,Tundra,2015,0,310,8,Normal,AUTOMATIC,four wheel drive,No category,Large,Extended Cab Pickup,18,14,31560,Gas,0,0
Toyota,Tundra,2015,0,310,8,Normal,AUTOMATIC,four wheel drive,No category,Large,Crew Cab Pickup,18,14,35530,Gas,0,0
Toyota,Tundra,2015,0,381,8,Normal,AUTOMATIC,rear wheel drive,No category,Large,Crew Cab Pickup,18,13,39500,Gas,0,0
Toyota,Tundra,2015,0,381,8,Normal,AUTOMATIC,rear wheel drive,No category,Large,Extended Cab Pickup,18,13,37635,Gas,0,0
Toyota,Tundra,2015,0,381,8,Normal,AUTOMATIC,rear wheel drive,No category,Large,Crew Cab Pickup,18,13,33980,Gas,0,0
Toyota,Tundra,2015,0,381,8,Normal,AUTOMATIC,rear wheel drive,No category,Large,Extended Cab Pickup,18,13,30010,Gas,0,0
Toyota,Tundra,2015,0,381,8,Normal,AUTOMATIC,rear wheel drive,No category,Large,Extended Cab Pickup,18,13,31660,Gas,0,0
Toyota,Tundra,2015,0,381,8,Normal,AUTOMATIC,rear wheel drive,No category,Large,Extended Cab Pickup,18,13,31990,Gas,0,0
Toyota,Tundra,2015,0,381,8,Normal,AUTOMATIC,rear wheel drive,No category,Large,Extended Cab Pickup,18,13,30340,Gas,0,0
Toyota,Land Cruiser,2016,0,381,8,Normal,AUTOMATIC,four wheel drive,Luxury,Midsize,4dr SUV,18,13,83825,Gas,0,0
Toyota,Tundra,2016,1,381,8,Normal,AUTOMATIC,rear wheel drive,Flex Fuel,Large,Extended Cab Pickup,18,13,30840,Gas,0,0
Toyota,Tundra,2016,0,310,8,Normal,AUTOMATIC,four wheel drive,No category,Large,Extended Cab Pickup,18,14,34000,Gas,0,0
Toyota,Tundra,2016,1,381,8,Normal,AUTOMATIC,rear wheel drive,Flex Fuel,Large,Extended Cab Pickup,18,13,32980,Gas,0,0
Toyota,Tundra,2016,1,381,8,Normal,AUTOMATIC,rear wheel drive,Flex Fuel,Large,Extended Cab Pickup,18,13,38670,Gas,0,0
Toyota,Tundra,2016,0,310,8,Normal,AUTOMATIC,four wheel drive,No category,Large,Crew Cab Pickup,18,14,36320,Gas,0,0
Toyota,Tundra,2016,1,381,8,Normal,AUTOMATIC,rear wheel drive,Flex Fuel,Large,Crew Cab Pickup,18,13,34970,Gas,0,0
Toyota,Tundra,2016,1,381,8,Normal,AUTOMATIC,rear wheel drive,Flex Fuel,Large,Crew Cab Pickup,18,13,46530,Gas,0,0
Toyota,Tundra,2016,1,381,8,Normal,AUTOMATIC,rear wheel drive,Flex Fuel,Large,Crew Cab Pickup,18,13,46530,Gas,0,0
Toyota,Tundra,2016,0,381,8,Normal,AUTOMATIC,rear wheel drive,No category,Large,Extended Cab Pickup,18,13,30840,Gas,0,0
